ID	a-1	a-2	a-3	b-1	b-2	b-3	c-1	c-2	c-3	d-1	d-2	d-3
ENSG00000169727	4060	4270	4225	4832	4551	4851	3922	3738	3500	2834	2777	3266
ENSG00000184188	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168542	11	11	14	340	297	302	281	304	314	753	752	1138
ENSG00000305042	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144891	0	0	7	15	5	0	18	4	3	0	7	4
ENSG00000305044	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000202190	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305046	0	0	0	0	0	0	0	0	2	4	0	0
ENSG00000305047	0	0	0	0	0	0	144	110	79	97	89	103
ENSG00000305048	1	5	5	2	6	2	6	2	3	0	0	2
ENSG00000305049	2	0	0	0	0	2	7	6	6	6	4	10
ENSG00000184182	1492	1479	1661	1361	1237	1392	1629	1510	1440	1156	1082	1684
ENSG00000293560	0	14	0	23	14	0	123	105	100	20	0	33
ENSG00000184185	167	110	86	124	76	111	60	55	37	32	18	14
NewGene_2704	0	0	0	0	2	0	59	78	80	27	49	62
ENSG00000293564	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000266441	0	0	0	0	0	0	2	0	0	0	4	4
ENSG00000252497	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266445	3	0	8	0	0	2	9	10	13	5	16	6
ENSG00000266446	0	0	0	0	0	0	2	0	2	0	0	1
ENSG00000266448	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144895	789	877	837	1165	1054	1164	8693	7671	7198	5496	6154	7832
ENSG00000171496	0	0	0	0	0	0	2	0	1	0	3	2
ENSG00000228181	0	0	0	0	2	2	2	2	0	0	0	0
ENSG00000277465	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228187	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261174	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000229940	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171497	1870	2052	2133	2574	2530	2911	3211	2710	2718	2051	2289	2576
ENSG00000225166	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000225167	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228189	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225165	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_2707	0	0	0	0	0	0	1	0	0	0	3	1
ENSG00000226963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171495	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000302582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229550	0	0	0	0	0	0	6	3	0	0	2	0
ENSG00000241037	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277253	0	0	0	0	0	0	0	0	0	0	2	2
ENSG00000289095	0	0	0	0	0	0	0	1	0	0	4	6
ENSG00000015413	7	21	0	0	5	7	0	0	4	0	0	0
ENSG00000283556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283555	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283554	0	0	0	0	0	0	7	7	2	0	0	0
ENSG00000289096	0	0	0	0	0	0	6	0	3	4	3	3
ENSG00000283551	0	0	1	0	0	0	2	2	1	4	1	3
ENSG00000283550	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249234	0	0	0	0	0	0	0	4	0	2	2	0
NewGene_2706	298	406	404	226	208	259	4217	3612	3361	2766	2779	4247
ENSG00000277250	0	0	0	0	0	0	0	0	0	2	0	2
ENSG00000246575	0	8	0	0	5	2	18	14	11	14	13	19
ENSG00000283559	0	0	0	0	0	0	5	3	2	0	0	3
ENSG00000283558	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250548	12	2	0	0	0	6	115	106	100	70	68	64
ENSG00000300588	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250544	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000187984	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250546	0	0	0	0	0	0	2	0	0	0	0	2
ENSG00000250547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250540	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187980	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228453	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000250543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225299	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170962	0	0	3	0	0	4	0	0	0	0	0	0
ENSG00000225292	6	2	3	0	6	7	9	11	6	2	10	0
ENSG00000225293	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220666	0	0	0	0	0	0	2	4	6	0	0	3
ENSG00000225295	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162869	732	746	780	818	738	877	1492	1265	1116	1001	1072	1400
ENSG00000225297	0	0	0	0	0	0	0	2	2	0	0	0
ENSG00000286006	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286007	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286004	0	0	0	0	0	0	18	14	12	6	18	14
ENSG00000286005	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241035	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000212485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293389	2	0	0	0	0	0	0	0	3	0	0	0
ENSG00000293388	0	0	0	5	0	0	3	2	9	5	3	2
ENSG00000293387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293386	0	0	0	0	0	0	18	12	2	3	11	0
ENSG00000293385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293384	0	0	0	0	0	0	0	0	13	0	5	0
ENSG00000293382	0	1	0	2	3	0	13	14	4	12	6	28
ENSG00000293381	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000293380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163406	0	0	11	0	0	8	36	38	39	22	30	49
ENSG00000167986	17968	18484	18235	20494	18700	19134	12134	11230	10962	8431	8160	11324
ENSG00000167985	3644	3821	3982	3895	3439	3905	1955	1890	1772	1362	1530	1974
ENSG00000167984	4	15	0	2	0	3	107	57	52	36	52	80
ENSG00000241423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167981	102	100	91	265	213	230	456	351	346	250	331	437
ENSG00000304318	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000304317	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000304316	1	2	1	2	0	0	16	10	14	8	1	13
ENSG00000304315	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154429	356	350	296	317	259	286	1086	1042	984	707	752	990
ENSG00000304313	0	0	0	0	0	0	3	0	0	4	0	0
ENSG00000212489	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000304311	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000304310	0	0	0	0	0	0	1	0	1	0	4	4
ENSG00000309598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092820	20037	20303	20816	39007	36813	39898	7866	6985	6434	5408	5409	6702
ENSG00000267719	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127452	534	666	620	1171	1030	1183	1051	975	797	649	705	859
ENSG00000309592	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267716	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309590	0	0	0	0	0	1	1	3	2	0	0	0
ENSG00000267714	5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267713	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000267712	0	0	0	0	0	0	9	5	6	13	7	3
ENSG00000309594	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000267710	3	4	0	0	2	0	4	5	3	2	3	3
ENSG00000233693	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134962	0	0	0	6	0	0	20	21	18	18	4	20
ENSG00000263629	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263628	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000263627	0	0	0	0	0	0	6	0	4	0	1	0
ENSG00000211661	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268149	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235399	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263620	34	48	31	44	36	48	8	10	9	7	3	9
ENSG00000165583	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253168	0	0	0	0	0	0	0	1	3	0	0	0
ENSG00000165584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259149	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253163	0	0	0	0	0	0	2	3	4	3	0	4
ENSG00000165588	0	0	0	0	0	0	21	10	10	20	6	27
ENSG00000253161	13	21	17	0	0	5	145	118	105	165	164	172
NewGene_170	1543	1446	1771	1021	1017	875	18122	15440	15109	11923	12817	16534
ENSG00000259143	0	0	2	0	0	0	79	54	70	39	53	65
ENSG00000259142	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253165	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115053	17127	17550	18060	38251	36899	41026	49869	43863	41245	33088	33392	40756
ENSG00000213839	66	75	109	64	53	78	364	283	308	254	293	263
ENSG00000170967	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205359	0	0	0	0	0	0	0	4	0	0	0	3
ENSG00000205358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266826	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205352	40968	41551	39770	25210	22475	22301	4010	3344	3020	1950	2227	2526
ENSG00000205356	1293	1516	1416	945	865	816	1478	1259	1250	962	930	1296
ENSG00000241030	0	0	1	0	6	0	2	2	2	3	3	1
ENSG00000292385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008282	3544	3829	3861	2217	1981	1967	7422	6825	5857	4152	3762	6363
ENSG00000008283	1471	1482	1515	1013	993	895	1682	1392	1611	1065	910	1407
ENSG00000225839	0	0	0	0	0	1	0	0	0	0	1	1
ENSG00000309997	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225830	254	275	253	240	249	273	2366	2288	2081	1797	1834	2645
ENSG00000225831	0	0	0	0	0	3	0	0	0	0	1	2
ENSG00000166582	2241	2100	2355	2562	2196	2145	44	53	23	39	57	48
ENSG00000225833	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227979	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157734	403	521	24	1349	758	561	834	31	907	23	672	33
ENSG00000302116	0	0	0	0	0	0	1	0	0	0	0	2
ENSG00000229324	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000229325	0	1	0	0	0	1	30	22	20	8	25	21
ENSG00000229326	0	0	0	0	0	0	0	2	0	0	2	0
ENSG00000229327	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000229320	6	10	5	10	11	6	44	19	16	32	24	10
ENSG00000229321	0	0	3	0	0	5	16	17	24	8	22	29
ENSG00000229322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278058	0	0	0	0	0	0	100	83	80	63	110	148
ENSG00000251604	6	4	0	14	12	16	0	0	3	0	0	2
ENSG00000302114	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254233	0	0	0	0	2	0	7	0	0	0	0	2
ENSG00000278050	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000305721	0	0	0	0	0	2	5	0	4	4	3	0
ENSG00000278052	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000278053	834	734	821	804	748	808	2835	2611	2383	1684	1887	2536
ENSG00000278054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278055	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278057	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242899	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227477	22	20	41	94	99	91	18	7	14	7	6	16
ENSG00000227474	0	3	0	0	0	0	0	5	4	0	0	0
ENSG00000227475	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000227473	19	15	18	18	6	14	19	23	28	12	14	33
ENSG00000227470	0	0	0	0	0	0	2	5	2	3	2	7
ENSG00000227471	26	0	14	0	3	2	13	12	25	0	18	0
ENSG00000254236	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302110	0	0	0	0	0	0	0	0	4	2	0	0
ENSG00000299361	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164989	8	20	8	10	13	11	140	149	145	109	139	148
ENSG00000182077	0	2	0	4	4	2	2	4	0	0	0	0
ENSG00000166634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159251	0	0	0	0	0	0	2	6	0	0	0	0
ENSG00000260516	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182070	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282785	1	1	1	1	1	1	0	0	0	0	0	0
ENSG00000244720	0	0	0	0	0	0	6	1	2	3	0	3
ENSG00000244723	0	1	3	7	7	2	4	3	4	4	6	6
ENSG00000159259	464	488	489	1405	1208	1217	900	741	740	463	508	815
ENSG00000282780	1	1	3	0	0	0	1	0	0	1	0	0
ENSG00000157881	1807	1939	2113	1468	1263	1367	886	774	760	527	534	713
ENSG00000186767	303	303	330	192	167	173	1026	825	850	790	750	1094
ENSG00000299408	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186765	25	20	27	0	5	6	7	2	11	8	5	16
ENSG00000157884	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000302304	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000299402	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000299403	4	3	8	0	3	3	11	4	1	0	6	8
ENSG00000299400	0	1	0	3	0	0	4	8	13	0	4	0
ENSG00000299401	0	0	0	0	0	0	0	0	12	0	0	0
ENSG00000299406	0	0	0	0	0	0	0	2	4	3	0	3
ENSG00000299407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000299404	0	2	4	3	0	0	3	0	0	3	0	0
ENSG00000299405	0	0	1	0	0	0	11	19	16	14	17	23
ENSG00000170161	25	23	17	33	32	31	267	199	201	140	72	222
ENSG00000170160	0	0	0	2	0	0	182	137	939	6	127	154
ENSG00000232977	0	2	0	2	0	0	57	32	43	25	38	27
ENSG00000170162	2	7	0	2	0	0	141	181	133	138	140	147
ENSG00000121310	1362	1401	1358	1441	1362	1312	2229	2021	1886	1682	1606	2384
ENSG00000232970	0	0	0	0	0	0	0	6	2	0	0	0
ENSG00000232973	34	44	59	60	71	98	100	86	55	60	65	79
ENSG00000170166	7	2	7	3	0	7	299	259	232	170	233	208
ENSG00000257097	2	0	4	0	3	5	18	11	8	6	8	3
ENSG00000257096	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257095	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257094	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000257093	346	368	348	94	123	101	2717	2529	2356	1892	1770	2658
ENSG00000232978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266580	0	2	0	0	0	0	0	0	1	1	0	0
ENSG00000198912	1988	1855	1798	2984	2723	3018	1120	991	893	709	827	1082
ENSG00000266325	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164674	91	86	119	88	99	119	183	122	119	77	72	106
ENSG00000237361	0	0	0	0	6	0	0	0	0	0	3	4
ENSG00000198914	0	0	2	0	0	6	54	59	50	41	44	63
ENSG00000198915	300	380	427	197	217	160	0	5	0	5	0	0
ENSG00000198918	17427	14860	14613	21040	28480	23349	5861	5230	4608	6067	4186	7869
ENSG00000198919	37	38	73	38	29	28	2764	2493	2382	1778	1715	2535
ENSG00000225770	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000266327	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287665	28	14	49	4	3	2	24	9	6	8	3	17
ENSG00000287664	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287667	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287666	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287689	0	0	0	0	0	0	5	0	0	0	0	2
ENSG00000287660	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287663	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000287662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266321	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287669	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000287668	15	0	11	0	2	0	0	0	0	0	0	0
ENSG00000266320	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000254678	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000227832	0	0	0	0	0	0	0	6	0	0	0	0
ENSG00000269431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254672	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254673	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254670	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251438	0	0	0	0	0	0	6	7	6	2	4	3
ENSG00000254676	3	10	7	0	4	4	32	24	19	25	25	28
ENSG00000254677	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254674	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254675	0	0	0	0	3	0	6	6	6	2	4	2
ENSG00000257329	4	2	4	0	5	0	0	2	7	0	1	2
ENSG00000224962	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_203	0	0	0	0	0	0	4	0	0	2	0	0
ENSG00000257323	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_202	730	714	751	263	316	259	5500	4924	4774	3354	3922	5266
ENSG00000257325	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257327	0	2	7	19	24	12	42	23	71	9	43	67
ENSG00000252784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252787	0	1	1	0	0	0	1	1	1	1	1	1
ENSG00000252780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252782	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000252783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269437	0	0	0	0	0	0	1	1	1	0	0	0
ENSG00000277743	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000231579	2	4	5	5	3	8	12	18	16	9	9	15
ENSG00000287687	0	0	0	0	0	0	5	0	0	1	0	3
ENSG00000265728	0	0	0	0	0	0	25	25	29	9	25	39
ENSG00000214976	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281849	4	0	2	12	8	5	11	18	11	14	7	14
ENSG00000281842	1	0	1	1	0	2	1	1	1	1	1	1
ENSG00000277744	4	10	11	3	6	0	14	16	15	13	3	10
ENSG00000288529	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272837	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000309259	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288523	0	0	0	0	0	0	3	0	4	4	2	4
ENSG00000288520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288527	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288525	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288524	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271657	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289698	10	4	10	1	0	6	120	132	76	73	70	91
ENSG00000289699	0	0	0	0	0	0	153	133	137	126	135	163
ENSG00000296575	310	272	250	226	244	275	280	334	268	300	369	265
ENSG00000272832	0	0	0	0	0	0	0	2	0	2	0	0
ENSG00000289692	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289690	0	0	0	11	11	0	0	3	2	2	0	0
ENSG00000289691	5	4	0	2	2	1	8	7	9	13	9	15
ENSG00000248626	5	5	4	1	4	2	0	0	0	0	0	0
ENSG00000289697	0	1	0	0	2	0	8	0	8	10	0	7
ENSG00000289694	4	0	0	0	1	8	0	0	8	0	0	9
ENSG00000289695	2	0	0	0	0	0	10	3	11	4	7	4
ENSG00000231404	0	0	0	0	0	0	0	2	0	0	0	1
ENSG00000231405	0	0	0	0	0	0	2	0	4	0	0	0
ENSG00000231407	0	0	2	0	0	7	27	15	11	18	15	10
ENSG00000175535	0	0	0	0	4	0	2	0	0	4	7	0
ENSG00000171695	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231402	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279827	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000279825	6	5	11	2	6	0	1	0	0	0	3	0
ENSG00000279822	4	0	1	0	0	0	28	36	30	16	17	42
ENSG00000231409	4	1	5	5	6	10	6	4	2	2	3	4
ENSG00000082293	0	0	0	0	0	0	67	59	55	33	55	54
ENSG00000279821	151	137	150	195	175	186	70	65	58	70	73	96
ENSG00000274420	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000255780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228097	0	0	0	0	0	0	5	1	4	2	0	0
ENSG00000279954	0	2	0	8	0	0	11	25	21	21	27	34
ENSG00000255786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279955	1	1	1	0	2	1	2	2	1	0	2	3
ENSG00000284310	1	0	0	0	1	1	0	0	1	0	0	0
ENSG00000160352	9	12	20	23	13	14	608	506	561	416	457	523
ENSG00000183844	0	0	0	0	0	0	2	6	5	4	0	0
ENSG00000125144	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000183840	967	868	916	1117	1102	956	644	680	581	565	505	661
ENSG00000223131	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301228	0	0	0	0	0	0	10	0	2	0	6	2
ENSG00000301229	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198265	83	123	128	126	71	84	4258	3542	3386	2575	2879	3661
ENSG00000232623	5	3	0	17	11	4	31	41	29	8	24	25
ENSG00000223281	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3269	3	13	16	0	9	6	33	44	33	25	25	63
ENSG00000301222	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000124237	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171346	1188	1268	1188	407	432	387	358	352	319	107	143	156
ENSG00000301225	0	0	0	0	0	0	45	43	39	28	20	57
ENSG00000301226	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171345	15955	16156	15728	6559	6096	6110	0	4	0	2	7	0
ENSG00000179195	223	279	247	810	769	871	7477	6255	6104	5345	6080	7591
ENSG00000199798	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161912	3	0	0	0	0	0	121	96	85	32	57	54
ENSG00000161911	0	2	0	0	0	0	2	4	0	2	0	3
ENSG00000199792	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199791	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199790	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225639	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000199796	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255253	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255252	6	2	8	2	0	5	40	20	38	22	29	41
ENSG00000255251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255250	4	0	2	0	0	0	83	61	66	45	40	60
ENSG00000255256	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255254	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281186	0	0	0	0	0	0	27	19	22	10	15	9
ENSG00000255259	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255258	0	0	0	0	0	0	0	2	1	0	0	0
ENSG00000165496	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199994	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243383	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243384	0	0	0	0	0	0	0	5	0	0	0	5
ENSG00000243385	0	0	0	0	0	0	15	0	2	0	0	0
ENSG00000243388	0	0	1	0	0	0	2	0	0	0	2	0
ENSG00000279959	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279636	3	0	0	0	0	0	21	42	14	19	21	9
ENSG00000301592	0	0	0	0	0	0	0	0	2	2	0	3
ENSG00000301593	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000214700	0	0	0	0	0	0	8	2	3	2	0	5
ENSG00000210741	3	3	1	7	2	2	0	0	1	0	0	0
ENSG00000214706	3615	3777	3752	5688	5120	4721	2029	1935	1916	1202	1077	1781
ENSG00000167515	1589	1759	1584	2841	2636	2752	868	867	824	755	591	914
ENSG00000301594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301595	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000038210	634	613	697	63	151	119	2218	1895	1938	1322	1151	2103
ENSG00000309946	0	3	1	0	0	0	2	1	0	3	10	0
ENSG00000301598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000301599	0	0	0	0	0	0	2	6	5	0	0	0
ENSG00000274209	0	0	0	0	0	0	11	12	9	11	18	8
ENSG00000132164	0	0	2	8	0	0	141	148	105	120	92	150
ENSG00000224989	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275226	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000310405	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000258074	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270094	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253958	144	153	151	159	163	180	155	155	136	125	105	133
ENSG00000253959	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000241939	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000184602	2755	2867	2930	1520	1340	1321	847	717	668	500	469	677
ENSG00000253952	0	0	0	0	0	0	2	0	0	0	2	0
ENSG00000253953	0	0	0	0	0	0	45	61	61	31	28	59
ENSG00000201613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253951	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253956	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253957	0	0	5	0	6	3	0	0	0	0	0	0
ENSG00000253954	53	72	53	38	30	47	88	105	82	118	66	117
ENSG00000253955	4	3	6	4	0	5	0	15	12	0	9	11
ENSG00000237806	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237807	6	5	5	4	0	3	1015	860	738	618	657	893
ENSG00000100297	2538	2493	2600	3594	3140	3451	3316	3124	2880	2349	2183	2816
ENSG00000237802	0	0	0	0	0	0	206	145	176	141	20	225
ENSG00000237803	17	1	1	0	0	0	94	84	90	54	61	107
ENSG00000270091	0	3	3	3	1	0	20	30	22	33	31	45
NewGene_3254	0	0	0	0	0	0	2	0	0	0	0	3
ENSG00000275034	9	6	7	10	4	8	19	0	17	10	15	24
NewGene_3256	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000275036	0	0	0	0	0	0	0	0	0	0	0	0
NewGene_3250	0	0	0	0	0	0	167	153	140	96	107	138
ENSG00000010438	839	973	975	564	522	584	231	197	181	91	65	52
ENSG00000047315	592	611	834	819	798	803	11288	10094	8803	7236	7533	10390
