category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,45/4046,91/8538,0.4945054945054945,1.0435214809905864,0.3961127491945987,0.3851384730952032,0.6744810823240869,0.5432891097896535,RAC2/MAP2K1/JUN/RELA/NFKBIE/BCL10/AKT3/AKT2/NFKBIB/GRB2/GSK3B/IFITM1/HRAS/NFKBIA/MAP2K2/SOS2/CD81/NFATC1/PIK3R1/NFKB1/SYK/RAC3/MAPK1/IKBKG/PTPN6/LYN/PIK3CD/SOS1/PIK3CA/NFATC3/PPP3CA/MALT1/PPP3R1/CD22/INPP5D/PRKCB/PIK3AP1/VAV3/LILRA2/BLNK/NFATC2/DAPP1/BTK/BANK1/LILRB2,45
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,68/4046,139/8538,0.4892086330935252,1.0323438728009189,0.36486426969631963,0.3895721957003492,0.6758999925559075,0.5444320306171154,SHC1/MMP2/ATF4/HSP90B1/MAP2K1/JUN/ITPR3/FKBP5/CTSD/CREB3L2/CREB3/AKT3/AKT2/KRT18/ITPR1/PRKCD/GRB2/CALM2/HSPA1B/HSP90AA1/HSPA1A/HRAS/NCOA3/MAP2K2/GNAQ/NCOA1/TGFA/KRT10/SOS2/ATF2/PLCB4/PIK3R1/KRT15/MAPK1/GABBR1/KRT17/PIK3CD/MMP9/HSPA6/SOS1/GREB1/KRT19/PIK3CA/HBEGF/CREB1/CREB5/ADCY1/ADCY2/BCL2/CREB3L4/CREB3L1/SHC4/KRT32/KRT37/PGR/TFF1/ESR1/GABBR2/ESR2/GRM1/GPER1/KCNJ6/HSPA1L/KRT13/KRT23/KRT14/ADCY8/KCNJ5,68
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,43/4046,87/8538,0.4942528735632184,1.0429883921114085,0.38247449788493953,0.3912524140391539,0.6758999925559075,0.5444320306171154,UQCRFS1/COX7A2/TPM1/COX7A2L/UQCRC1/CACNG6/SLC9A7/COX6B1/UQCRH/SLC9A1/COX5A/ATP2A3/COX5B/COX8A/TPM3/CYC1/ASPH/COX7B/CACNA2D1/COX6C/UQCR10/UQCRQ/COX7C/CACNB4/UQCR11/CACNG7/TNNI3/CACNG4/CACNA1C/SLC9A6/CACNA2D4/CACNB2/RYR2/UQCRHL/ATP1A2/SLC8A3/SLC8A1/ATP2A1/ATP1B2/SLC8A2/TNNC1/MYL4/COX6B2,43
Metabolism,Lipid metabolism,hsa01040,Biosynthesis of unsaturated fatty acids,14/4046,27/8538,0.5185185185185185,1.0941945405613227,0.4652249791832458,0.3918260826411058,0.6758999925559075,0.5444320306171154,ELOVL6/SCD/ELOVL2/FADS2/ELOVL1/ACOT7/SCD5/FADS1/HSD17B4/ACAA1/ACOT4/ELOVL4/HACD1/BAAT,14
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,121/4046,250/8538,0.484,1.0213524468610973,0.3251909786324452,0.3967236460939535,0.6809435716538008,0.5484945931856703,MYL12A/TNIP1/SQSTM1/ARHGEF2/ITGA5/ARPC4/IL18/JUN/RELA/CAPNS1/PXN/CGAS/DOCK1/ARPC1A/ITPR3/UBC/CD44/ACTG1/BCL10/ARPC1B/MDM2/ILK/CCL5/H3-3B/AKT3/RRAGC/UBB/CXCL8/AKT2/SEPTIN2/ITPR1/CAPN2/ACTN4/ROCK1/PIK3C3/CYTH4/PRKCD/NFKBIB/BCL2L1/MAP3K7/GSK3B/RPS27A/ITGB1/ATM/ARF1/NFKBIA/TAB2/BNIP3/CYTH1/WASF2/MAPK11/CSF2/CASP1/PFN1/IRF3/TAB3/UBE2D2/RRAGA/PLCE1/RPS6KB2/MYL12B/MYD88/RRAGD/PLCB4/PIK3R1/PYCARD/PFN2/SEPTIN7/RPS6KB1/NFKB1/MAPK1/RBCK1/TRAF2/IKBKG/FNBP1L/IL1R1/MAP1LC3A/STING1/ATG16L1/PIK3R4/PIK3CD/MYL9/PIK3CA/TNF/MALT1/UBE2D4/ATG5/HKDC1/MAPK14/U2AF1L4/TLN2/RPS6KA5/SEPTIN3/MTOR/IL1B/WASL/PRKCE/TRAF6/TRAF5/H3C6/CUL1/BCL2/TRADD/NAIP/H3C10/TLR4/ELMO1/FOXO1/PRKCQ/MAPK10/ACTR3B/ACTR3C/IFNB1/TLR5/PFN4/H3-5/HK3/MAP1LC3C/CAST/H3C8/NLRC4,121
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,12/4046,23/8538,0.5217391304347826,1.100990779943691,0.4602555394784742,0.3998410987328192,0.6828969260535773,0.5500680045099755,HMGCS1/RCE1/DHDDS/PCYOX1/ACAT1/ACAT2/HMGCR/IDI1/PDSS1/PMVK/IDI2/CHURC1-FNTB,12
Metabolism,Metabolism of cofactors and vitamins,hsa00770,Pantothenate and CoA biosynthesis,11/4046,21/8538,0.5238095238095238,1.1053597909752138,0.45876146425299147,0.404120080773449,0.6868050633834478,0.553215977828315,BCAT1/PANK3/BCAT2/PPCDC/PANK2/PANK1/VNN2/VNN1/UPB1/DPYS/ENPP3,11
Metabolism,Amino acid metabolism,hsa00280,"Valine, leucine and isoleucine degradation",24/4046,48/8538,0.5,1.0551161641127038,0.3634054735696866,0.4127352984104169,0.698008225252911,0.5622400349863264,HSD17B10/BCAT1/HMGCL/HMGCS1/ALDH7A1/ECHS1/MCCC2/OXCT1/BCAT2/ABAT/ACAT1/DBT/ACAT2/DLD/MMUT/BCKDHB/ACADS/HADH/EHHADH/PCCA/ACAA1/ALDH6A1/AUH/ACADSB,24
Organismal Systems,Endocrine system,hsa04924,Renin secretion,34/4046,69/8538,0.4927536231884058,1.0398246255023749,0.3152142812363442,0.4223153896779012,0.7097079561521193,0.5716640745207003,ITPR3/ITPR1/CALM2/GNAQ/PLCB4/ADRB2/ORAI1/KCNMA1/PDE3B/PPP3CA/AGT/EDN1/ADRB1/PPP3R1/CREB1/EDN2/GUCY1A2/ADORA1/CACNA1C/PDE1C/NPR1/PDE1B/PDE3A/EDNRA/GUCY1B1/CLCA2/ADCYAP1/KCNJ2/PDE1A/ADCYAP1R1/GUCY1A1/AQP1/NPPA/PRKG2,34
Genetic Information Processing,Replication and repair,hsa03450,Non-homologous end-joining,7/4046,13/8538,0.5384615384615384,1.1362789459675273,0.46665825675912864,0.42376764918068577,0.7097079561521193,0.5716640745207003,RAD50/PRKDC/LIG4/MRE11/NHEJ1/DCLRE1C/XRCC4,7
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,43/4046,88/8538,0.48863636363636365,1.0311362512919606,0.27862816284448516,0.43133664195176974,0.7160892938430348,0.5768041909216207,SERPINE2/F2R/PLAUR/PLAT/SERPINE1/F2RL2/PLAU/PROCR/CD59/CD46/C1R/CLU/SERPINB2/F12/F3/F13A1/BDKRB2/C3AR1/C1S/ITGAM/C4A/SERPINA5/C2/SERPINA1/PROS1/CFI/THBD/SERPING1/CFH/C5/ITGB2/F5/SERPIND1/C4BPB/CFD/MASP2/SERPINC1/KLKB1/C8B/PROC/VTN/F2RL3/C7,43
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,31/4046,63/8538,0.49206349206349204,1.0383682884918675,0.2900805126868323,0.4343200512405276,0.7160892938430348,0.5768041909216207,SETD7/SETD2/PLOD2/KMT2C/ALDH7A1/ECHS1/NSD1/ASH1L/KMT2B/PRDM2/ACAT1/ACAT2/SUV39H1/DLD/EZH2/SMYD3/SUV39H2/HADH/SETDB2/PHYKPL/EHHADH/PRDM16/KMT5C/MECOM/AASS/PRDM6/COLGALT2/KMT2E/AADAT/PRDM9/BBOX1,31
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,31/4046,63/8538,0.49206349206349204,1.0383682884918675,0.2900805126868323,0.4343200512405276,0.7160892938430348,0.5768041909216207,XPC/RPA2/GTF2H3/POLR2A/ERCC1/POLR2G/DDB1/RAD23B/POLR2H/POLR2B/RFC1/POLR2I/CUL4B/RFC3/POLE4/POLR2L/POLR2M/ERCC6/CETN2/GTF2H5/POLR2E/POLR2J/CDK7/POLD2/RPA3/POLD4/RAD23A/ERCC4/UVSSA/ERCC5/RPA4,31
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,84/4046,174/8538,0.4827586206896552,1.0187328481088176,0.23692840455334033,0.4358804397305429,0.7160892938430348,0.5768041909216207,RAC2/DKK1/JUN/FOSL1/MYC/WNT7B/SMAD3/GPC4/APC/DVL1/MAP3K7/GSK3B/CCND1/LRP6/LRP5/PORCN/CCND2/CHD8/DAAM1/CSNK2B/CAMK2D/TPTEP2-CSNK1E/EP300/SMAD4/WNT4/NFATC1/PLCB4/VANGL2/VANGL1/RAC3/NFATC4/FZD6/MCC/DAAM2/TCF7/CCND3/PRKCA/NFATC3/PPP3CA/TLE1/FZD2/AXIN1/FZD4/PPP3R1/LEF1/INVS/RNF43/FZD1/ROR1/CCN4/WNT5B/APC2/PRICKLE3/CUL1/WNT9A/PRKCB/ROR2/PRICKLE2/CTNND2/NKD2/FZD3/NLK/APCDD1L/WNT2B/NOTUM/WNT11/NKD1/APCDD1/PRICKLE1/PRKCG/DKK2/MAPK10/RSPO3/RSPO4/NFATC2/SFRP4/CXXC4/MMP7/FRZB/WNT8B/FZD9/DKK4/LGR5/WNT1,84
Organismal Systems,Environmental adaptation,hsa04710,Circadian rhythm,17/4046,34/8538,0.5,1.0551161641127038,0.30559941849241085,0.4458449527596333,0.7289881929008222,0.5871941508034084,NPAS2/BHLHE40/CRY2/CSNK1D/NR1D2/PRKAB1/TPTEP2-CSNK1E/PER3/PRKAA1/PRKAA2/RORA/NR1D1/CREB1/BHLHE41/CUL1/RORB/RORC,17
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,14/4046,28/8538,0.5,1.0551161641127038,0.27722917105310785,0.46385437274790897,0.7548573518774934,0.6080315511690565,SPR/DHFR/PCBD1/GCH1/AKR1C3/MOCOS/DHFR2/MOCS1/GPHN/PCBD2/TPH1/ALPL/ALPG/ALPP,14
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,24/4046,49/8538,0.4897959183673469,1.0335831811716283,0.2237367430374307,0.4670757959122963,0.7565312187311842,0.6093798375134482,ATF4/JUN/RELA/CREB3L2/CREB3/ATF2/GRIN2D/NFKB1/CREB1/CREB5/RGS9/FOSB/CDK5/CREB3L4/GRIN2A/CREB3L1/BDNF/CDK5R1/GRIN3B/DRD2/MAOB/MAOA/GRIN2B/SLC18A2,24
Genetic Information Processing,Chromosome,hsa03083,Polycomb repressive complex,40/4046,83/8538,0.4819277108433735,1.0169794352893533,0.1475200967427592,0.48447210067626734,0.7810414707164123,0.6291226491811834,MGA/FOXK1/CSNK2B/UBE2D2/ASXL2/OGT/EP300/BCORL1/EPOP/FOXK2/PHC3/TFDP1/LCOR/SCML1/USP16/CBX4/L3MBTL2/MBD5/PHF1/RYBP/EZH2/PCGF5/HDAC2/MTF2/USP45/UBE2D4/AUTS2/AURKB/JARID2/PCGF1/CBX7/SFMBT1/L3MBTL4/L3MBTL3/WDR5B/AEBP2/SFMBT2/ASXL3/SCML2/YY2,40
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,38/4046,79/8538,0.4810126582278481,1.0150484616780444,0.12752397630986975,0.4935079739387299,0.7919081442272643,0.6378756676613205,AP2M1/CLTA/CLTC/AP2A2/CLTB/TCIRG1/ATP6V0B/ATP6V0E1/ATP6V1A/SLC6A9/NSF/UNC13A/STX1A/ATP6V0C/ATP6V1F/SLC6A12/VAMP2/SLC1A3/STX2/CACNA1A/ATP6V0E2/UNC13B/CLTCL1/DNM3/SLC6A1/SLC1A1/CPLX1/SLC6A11/SNAP25/ATP6V0A4/RAB3A/ATP6V1C2/RIMS1/UNC13C/SLC18A2/SLC1A2/SLC6A4/CACNA1B,38
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,36/4046,75/8538,0.48,1.0129115175481958,0.10658386313958663,0.503007959090383,0.8034154902138062,0.6471447426893817,PHGDH/GLUL/SHMT2/IDH3B/BCAT1/PGK1/ENO1/PYCR1/ASNS/IDH3G/TALDO1/PSAT1/PFKP/CBS/PSPH/CPS1/MTR/IDH3A/GPT2/ENO2/TKT/PRPS1/MAT2A/BCAT2/MAT1A/PYCR2/PRPS2/NAGS/ACO1/ASS1/ENO3/PFKL/CTH/ALDOA/PGAM4/GPT,36
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,35/4046,73/8538,0.4794520547945205,1.0117552258614968,0.095724836430366,0.5079479352593841,0.8075669938455646,0.6504887456147339,MTMR14/ISYNA1/INPP5A/PIK3C3/PI4KB/PIK3C2A/PIP4K2C/INPP4B/ITPKC/PLCE1/PLCB4/INPP5F/INPP5K/MINPP1/CDIPT/PLCH2/PIP4K2B/SACM1L/PIK3CD/PIK3CA/ALDH6A1/FIG4/INPP4A/SYNJ1/INPP5D/ITPKA/PIP5KL1/PIK3C2B/IPMK/PIK3CG/PIP5K1B/INPP5J/MTMR7/PLCH1/MIOX,35
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,43/4046,90/8538,0.4777777777777778,1.0082221123743615,0.07441721559930364,0.5119055752511714,0.8100815587253196,0.652514207485841,ATF4/ATG101/SESN2/RELA/EIF4E2/CREB3L2/CREB3/ULK1/AKT3/AKT2/HRAS/RB1CC1/APPL1/PRKAB1/SESN1/RPS6KB2/ATF2/PIK3R1/PRKAA1/SESN3/RHEB/RPS6KB1/NFKB1/PRKAA2/EIF4EBP1/TSC1/PIK3CD/CAMKK2/PIK3CA/ATG5/PPARG/IRS2/CREB1/CREB5/ADCY1/MTOR/ADCY2/CREB3L4/CREB3L1/INSR/PPARGC1A/FOXO1/ADCY8,43
Genetic Information Processing,"Folding, sorting and degradation",hsa04130,SNARE interactions in vesicular transport,16/4046,33/8538,0.48484848484848486,1.0231429470183797,0.12641079953697829,0.5179693985848333,0.8100815587253196,0.652514207485841,VAMP8/YKT6/STX16/STX6/STX1A/BET1L/STX11/STX4/STX17/VAMP2/BNIP1/STX5/STX2/VAMP5/STX8/VAMP1,16
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,24/4046,50/8538,0.48,1.0129115175481958,0.08689710592696581,0.5209654953183329,0.8100815587253196,0.652514207485841,ODC1/SMOX/PYCR1/LAP3/CKB/SAT1/CNDP2/P4HA2/ALDH7A1/SAT2/PYCR2/CKMT1B/SRM/ALDH4A1/AGMAT/CKMT1A/P4HA3/AZIN2/HOGA1/MAOB/MAOA/AOC1/PRODH/NOS1,24
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,58/4046,122/8538,0.47540983606557374,1.003225205221915,0.03405101894949998,0.5222006519368678,0.8100815587253196,0.652514207485841,SCD/ACACA/CREB3L2/CREB3/ULK1/AKT3/PPP2R5B/AKT2/MAP3K7/CCND1/CPT1A/PFKP/PRKAB1/RPS6KB2/RAB10/PIK3R1/PRKAA1/PPP2R2A/RAB11B/PPP2R3A/RHEB/RPS6KB1/SCD5/TBC1D1/PRKAA2/EIF4EBP1/TSC1/CCNA2/PIK3CD/CRTC2/HMGCR/PCK2/PPP2R5C/CAMKK2/PIK3CA/PPP2R2C/PPARG/IRS2/LEPR/PFKL/CREB1/CREB5/MTOR/PPP2R5E/CCNA1/PPP2R2B/CREB3L4/CREB3L1/INSR/PPARGC1A/PFKFB2/CFTR/MLYCD/FOXO1/CD36/CPT1B/PFKFB1/HNF4A,58
Organismal Systems,Endocrine system,hsa04935,"Growth hormone synthesis, secretion and action",58/4046,122/8538,0.47540983606557374,1.003225205221915,0.03405101894949998,0.5222006519368678,0.8100815587253196,0.652514207485841,STAT1/SHC1/ATF4/MAP2K1/JUNB/ITPR3/STAT5A/CREB3L2/CREB3/AKT3/AKT2/ITPR1/GRB2/SOCS2/GSK3B/SOCS3/HRAS/MAP2K2/GNAQ/MAPK11/SOS2/EP300/ATF2/PLCB4/PIK3R1/JAK2/MAPK1/PIK3CD/PRKCA/SOS1/SOCS1/PIK3CA/MAP3K1/STAT5B/MAPK14/IRS2/CREB1/CREB5/ADCY1/MTOR/ADCY2/MAP2K4/PRKCB/CREB3L4/CACNA1C/CREB3L1/SHC4/GHR/SSTR5/MAP2K6/PRKCG/MAPK10/SSTR1/MRAP2/SSTR2/SSTR3/ADCY10/ADCY8,58
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,32/4046,67/8538,0.47761194029850745,1.0078721567643738,0.061391677517273424,0.5236179350601341,0.8100815587253196,0.652514207485841,PPP1CA/ATF4/PPP1CB/MAP2K1/RAPGEF3/ITPR3/ITPR1/CALM2/HRAS/MAP2K2/GNAQ/CAMK2D/EP300/PPP1CC/GRIN2D/PLCB4/RPS6KA3/MAPK1/RAP1B/PRKCA/PPP3CA/PPP3R1/ADCY1/PRKCB/GRIN2A/CACNA1C/RPS6KA6/PRKCG/GRM1/GRIN2B/PPP1R1A/ADCY8,32
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,15/4046,31/8538,0.4838709677419355,1.0210801588187457,0.11158664372877755,0.5260122479877509,0.8101527926597056,0.6525715858494655,SMOX/CNDP2/ALDH7A1/ECHS1/ABAT/ALDH3B1/ACADS/EHHADH/ALDH6A1/GAD1/MLYCD/AOC2/UPB1/DPYS/GAD2,15
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,55/4046,116/8538,0.47413793103448276,1.0005411901068744,0.005569509270415262,0.534426233086595,0.8164932790405524,0.65767879684731,GLUL/GNB2/ITPR3/GNG5/ITPR1/GNB1/GNAQ/GNG12/GNB4/PLD2/GRK2/GLS/SLC38A1/GRIN2D/PLCB4/MAPK1/PLD1/GNB5/PRKCA/SLC1A3/PPP3CA/SHANK2/CACNA1A/PPP3R1/PLA2G4A/ADCY1/ADCY2/GRK3/GNG7/PRKCB/GRIN2A/CACNA1C/HOMER2/SLC1A1/GRIN3B/GNG4/PRKCG/GNG2/GRM7/GRM8/PLA2G4B/GRIK2/GRM1/GRIK4/GNG8/DLGAP1/GRIN2B/GRM4/GNB3/SLC1A2/GNGT2/GRIK1/ADCY8/GNG3/GRM6,55
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,30/4046,63/8538,0.47619047619047616,1.004872537250194,0.036838445476180696,0.5348622639512024,0.8164932790405524,0.65767879684731,PLAAT3/GPX4/PRXL2B/PTGES2/PTGES/GGT5/PLA2G12A/LTA4H/CYP2U1/ALOXE3/AKR1C3/PLA2G4A/CYP2J2/PTGR2/CYP4F2/PTGS1/PTGS2/CYP4F3/EPHX2/PLA2G4B/CYP2C9/CYP2E1/PTGDS/PLB1/CYP2B6/CYP2C19/CYP2C8/ALOX15/PTGIS/HPGD,30
Genetic Information Processing,Information processing in viruses,hsa03265,"Virion - Ebolavirus, Lyssavirus and Morbillivirus",6/4046,12/8538,0.5,1.0551161641127038,0.18131872211792724,0.5406107016971333,0.8216330047819868,0.6618188047671839,CD46/NPC1/NCAM1/CHRNA1/NCAM2/NECTIN4,6
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,36/4046,76/8538,0.47368421052631576,0.9995837344225615,-0.0034592861710183846,0.5464719344295681,0.8227927302975316,0.6627529543815358,MMP1/SCD/PLIN2/UBC/ILK/HMGCS1/FADS2/CPT1A/ACSL3/ME1/ACSL1/ANGPTL4/SCD5/DBI/ACSL4/PCK2/SORBS1/SLC27A4/CYP27A1/EHHADH/ACAA1/PPARG/GK/OLR1/ACOX2/FABP5/LPL/FABP7/SLC27A6/CD36/CPT1B/PLTP/ACADL/ACSBG1/FABP3/RXRG,36
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,28/4046,59/8538,0.4745762711864407,1.0014661896662953,0.010724808557871971,0.5468447208838658,0.8227927302975316,0.6627529543815358,ODC1/GSTP1/PGD/G6PD/CHAC1/LAP3/ANPEP/GPX4/GSTO1/GSS/RRM2B/GPX1/LANCL1/GGT5/MGST3/GSTM3/RRM1/CHAC2/OPLAH/GGCT/GPX7/RRM2/GPX8/SRM/GSTM2/GSTT2B/GPX5/GSTM1,28
Metabolism,Glycan biosynthesis and metabolism,hsa00513,Various types of N-glycan biosynthesis,20/4046,42/8538,0.47619047619047616,1.004872537250194,0.030041268534906816,0.5485284868650211,0.8227927302975316,0.6627529543815358,MAN1A2/MGAT4B/DDOST/MGAT1/MAN1A1/DAD1/FUT8/B4GALT3/ALG1/ALG3/ALG11/MAN2A1/TUSC3/B4GALT2/TMEM258/B4GALNT3/MGAT4A/MAN1C1/CHST8/CHST9,20
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,19/4046,40/8538,0.475,1.0023603559070686,0.014200212111234489,0.5562570771535713,0.8290587941290102,0.6678002186119258,PYGB/GPI/PYGL/AGL/PGM1/PGM2/PGM2L1/GYG1/GYG2/HKDC1/MGAM2/MGAM/AMY2B/GBA3/ENPP3/HK3/TREH/AMY1B/AMY1A,19
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,34/4046,72/8538,0.4722222222222222,0.9964985994397758,-0.028314873074285898,0.5575120006896532,0.8290587941290102,0.6678002186119258,RELA/ISG15/CXCL8/TRIM25/DDX3X/NFKBIB/MAP3K7/NFKBIA/MAPK11/IRF3/FADD/SIKE1/OTUD5/NFKB1/ADAR/TRAF2/IKBKG/STING1/TNF/MAP3K1/ATG5/MAPK14/NLRX1/TRAF6/PIN1/IRF7/TRADD/CASP10/CXCL10/IL12A/MAPK10/IFNB1/IL12B/IFNE,34
Genetic Information Processing,Replication and repair,hsa03430,Mismatch repair,11/4046,23/8538,0.4782608695652174,1.0092415482817167,0.042117446685623124,0.5646410710995542,0.8315841207186303,0.6698343489541371,RPA2/RFC1/RFC3/SSBP1/POLD2/RPA3/POLD4/MLH3/MSH3/MLH1/RPA4,11
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,80/4046,170/8538,0.47058823529411764,0.993050507400192,-0.08685852056058266,0.5647799160385099,0.8315841207186303,0.6698343489541371,MYL12A/CLDN4/ARHGEF2/ARPC4/DLG1/JUN/NEDD4L/TUBA1A/ARPC1A/AMOTL1/ARHGEF18/MPDZ/ACTG1/ARPC1B/MYL6/RAPGEF2/F11R/ACTN4/ROCK1/EZR/AMOTL2/PRKCZ/ITGB1/CCND1/GATA4/CLDN1/TJP1/CDK4/CLDN7/PRKAB1/MYH9/MYL12B/TIAM1/CLDN12/PRKAA1/PPP2R2A/CLDN18/VASP/PRKAA2/AFDN/MAGI1/AMOT/TJAP1/MYL6B/MAP3K5/RDX/MYL9/LLGL2/RAPGEF6/MYH10/PARD6B/MAP3K1/EPB41L4B/PPP2R2C/PRKCI/PRKCE/TUBA4A/PARD6A/PARD3/CGNL1/BVES/JAM2/PPP2R2B/CFTR/DLG3/TUBA3C/MAPK10/ACTR3B/CD1D/ACTR3C/TUBA3E/CLDN6/CLDN3/CRB3/TJP3/CLDN9/CLDN16/CLDN20/CLDN10/MPP4,80
Organismal Systems,Excretory system,hsa04961,Endocrine and other factor-regulated calcium reabsorption,25/4046,53/8538,0.4716981132075472,0.9953926076534942,-0.03193102899612034,0.566441357590951,0.8315841207186303,0.6698343489541371,AP2M1/CLTA/CLTC/AP2A2/CLTB/ATP2B1/GNAQ/PLCB4/VDR/ATP2B4/PRKCA/BDKRB2/CLTCL1/DNM3/PRKCB/ATP1A2/SLC8A3/ATP2B2/ESR1/PRKCG/SLC8A1/ATP1B2/SLC8A2/CALB1/KLK1,25
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,39/4046,83/8538,0.46987951807228917,0.9915549494071193,-0.07337197375700795,0.5721370363917191,0.8348031669613303,0.672427264920797,IL18/RELA/CGAS/PCBP1/SAMHD1/CCL5/NFKBIB/DNASE2/NFKBIA/CASP1/IRF3/FADD/POLR2H/DDX41/POLR2L/PYCARD/NFKB1/ADAR/IKBKG/POLR2E/STING1/POLR1C/POLR3D/IL6/POLR3B/ZDHHC11/IL1B/IFI16/POLR3K/IRF7/CXCL10/AIM2/IFNB1/ZDHHC1/CCL4L2/CCL4/TREX1/ZDHHC11B/ZBP1,39
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,24/4046,51/8538,0.47058823529411764,0.993050507400192,-0.04723966290495597,0.573473479912566,0.8348031669613303,0.672427264920797,ABCA1/VDAC2/NCEH1/NPC1/LDLR/LIPG/TSPO/ANGPTL4/LRP1/VAPB/SORT1/SOAT1/CYP27A1/APOE/APOC1/MYLIP/OSBPL5/LPL/CD36/LRP2/LIPC/PLTP/CIDEB/CETP,24
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,38/4046,81/8538,0.4691358024691358,0.9899855366983394,-0.08594244990674517,0.577577559314868,0.8372447813597876,0.6743939657634903,HLA-DPA1/TAP1/CTSL/PSME2/CD74/TAPBP/HLA-E/HSPA1B/HSP90AA1/HSPA1A/HLA-B/HLA-DMA/HLA-F/RFXANK/HSPA6/TNF/CIITA/HLA-DMB/HSPA2/CD4/RFXAP/NFYB/CREB1/HLA-DPB1/HLA-DRA/KLRC4/KLRC2/HLA-DOA/HLA-DRB1/HLA-DRB5/HLA-DOB/HSPA1L/CD8A/KLRD1/HLA-DQB1/HLA-DQA2/KLRC3/KIR2DL4,38
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,16/4046,34/8538,0.47058823529411764,0.993050507400192,-0.03853245107870555,0.5820800170961217,0.8402410288626023,0.6768074191296021,POLR1B/POLR2A/POLR2G/POLR2H/POLR2B/POLR2I/POLR1E/POLR2L/POLR2M/POLR2E/POLR2J/CRCP/POLR1C/POLR3D/POLR3B/POLR3K,16
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,96/4046,205/8538,0.4682926829268293,0.9882063585836056,-0.16220710181515735,0.5916577524712301,0.8480494498549859,0.683097039700126,CHD4/ATF4/DLG1/JUN/RELA/PXN/BAK1/CDKN1A/STAT5A/MDM2/CREB3L2/CREB3/GSN/GTF2H3/ACTN4/RB1/HLA-E/DDX3X/GRB2/YWHAG/NFKB2/TRAF1/CCND1/CDK6/HRAS/NFKBIA/DDB1/RBPJ/CDK4/CCND2/IRF3/CCNE1/HLA-B/IL6ST/EP300/ATF2/GTF2A2/KAT2B/PIK3R1/SKP2/NFKB1/SYK/UBE3A/MAPK1/TRAF2/EIF2AK2/GTF2A1/IKBKG/HLA-F/BAD/SNW1/LYN/CDKN1B/CDK2/CCND3/CCNA2/PIK3CD/HDAC6/SRF/H2BC12/REL/PIK3CA/HDAC2/HDAC11/RBL1/STAT5B/LTBR/HDAC8/CREB1/CREB5/IRF9/TBP/TRAF5/IRF7/CDKN2B/CCNA1/CREB3L4/CREB3L1/TRADD/H2BC4/H2BC11/HDAC4/CCR3/CDKN2A/RASA2/JAK3/H2BC9/CCNE2/H2BC8/H2BC18/SCIN/H4C9/CCR4/GTF2A1L/H2BC6/CCR5,96
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,28/4046,60/8538,0.4666666666666667,0.9847750865051903,-0.11231285286899095,0.5946863829346721,0.8480494498549859,0.683097039700126,RAC2/MAP2K1/PXN/AKT3/AKT2/HRAS/MAP2K2/MAPK11/SPHK1/PIK3R1/RAC3/MAPK1/BAD/PIK3CD/PRKCA/CASP9/PIK3CA/PPP3CA/PPP3R1/MAPK14/PLA2G4A/PRKCB/PTGS2/PRKCG/KDR/PLA2G4B/NFATC2/SH2D2A,28
